,Date,Weekday,Open,High,Low,Close,Adj Close,Volume
2593,2020-10-03,Saturday,1513270.0,1546150.0,1513270.0,1546147.0,1546154.7,6394935945
2594,2020-10-04,Sunday,1548960.0,1548960.0,1522930.0,1522938.0,1522980.9,13210031649
2595,2020-10-05,Monday,1504150.0,1504150.0,1489780.0,1490154.0,1490173.1,8485480921
2596,2020-10-06,Tuesday,1496050.0,1514710.0,1496050.0,1514699.0,1514698.2,5573399468
2597,2020-10-07,Wednesday,1526810.0,1541920.0,1526810.0,1540707.0,1540700.0,7400760074
2598,2020-10-10,Saturday,1541130.0,1542110.0,1534050.0,1541843.0,1541822.8,6259120105
2599,2020-10-11,Sunday,1554820.0,1600200.0,1554820.0,1597045.0,1597125.4,11768804405
2600,2020-10-12,Monday,1590290.0,1595960.0,1579320.0,1579566.0,1579507.3,15160828269
2601,2020-10-13,Tuesday,1583010.0,1588790.0,1570970.0,1579633.0,1579675.7,10722141530
2602,2020-10-14,Wednesday,1580970.0,1580970.0,1560560.0,1561451.0,1561416.1,5884201996
2603,2020-10-18,Sunday,1548210.0,1548210.0,1514230.0,1514244.0,1514272.5,3337279128
2604,2020-10-19,Monday,1493940.0,1493940.0,1462380.0,1462382.0,1462283.2,1484911996
2605,2020-10-20,Tuesday,1450620.0,1450620.0,1419310.0,1419312.0,1419305.3,3401250927
2606,2020-10-21,Wednesday,1422830.0,1431080.0,1412280.0,1412300.0,1412354.7,10170446314
2607,2020-10-24,Saturday,1396480.0,1396480.0,1374040.0,1374049.0,1374057.4,2569014788
2608,2020-10-26,Monday,1360240.0,1360240.0,1336580.0,1336583.0,1336587.0,6000059539
2609,2020-10-27,Tuesday,1329450.0,1329450.0,1301730.0,1301959.0,1302028.5,4618914028
2610,2020-10-28,Wednesday,1285520.0,1288340.0,1278840.0,1288286.0,1288330.5,5610643243
2611,2020-10-31,Saturday,1294990.0,1312180.0,1294990.0,1305979.0,1305898.7,6504434829
2612,2020-11-01,Sunday,1303510.0,1303510.0,1279880.0,1279902.0,1279862.7,4956633713
2613,2020-11-02,Monday,1267270.0,1267270.0,1262240.0,1264538.0,1264477.6,5216162788
2614,2020-11-04,Wednesday,1271520.0,1290500.0,1271520.0,1290507.0,1290571.4,5268439718
2615,2020-11-07,Saturday,1277210.0,1277210.0,1262470.0,1262870.0,1262887.1,5541613371
2616,2020-11-08,Sunday,1252300.0,1252300.0,1240480.0,1240513.0,1240523.8,1101596681
2617,2020-11-09,Monday,1225240.0,1225240.0,1214900.0,1215223.0,1215163.9,6620972135
2618,2020-11-10,Tuesday,1217980.0,1223260.0,1211900.0,1211936.0,1211941.2,8214236358
2619,2020-11-11,Wednesday,1214430.0,1221080.0,1210030.0,1221082.0,1221074.8,8554396238
2620,2020-11-14,Saturday,1231050.0,1249510.0,1231050.0,1247591.0,1247649.2,4122853690
2621,2020-11-15,Sunday,1261580.0,1268780.0,1257280.0,1257364.0,1257356.9,16100988695
2622,2020-11-16,Monday,1252820.0,1273740.0,1251400.0,1273747.0,1273847.0,8798789306
2623,2020-11-17,Tuesday,1283030.0,1309020.0,1283030.0,1296958.0,1296947.1,8663396085
2624,2020-11-18,Wednesday,1319950.0,1345400.0,1319950.0,1345295.0,1345301.4,6577194971
2625,2020-11-21,Saturday,1370200.0,1374800.0,1366530.0,1366536.0,1366535.2,19667002049
2626,2020-11-22,Sunday,1359480.0,1359480.0,1337630.0,1358848.0,1358847.5,17106964569
2627,2020-11-23,Monday,1369120.0,1384440.0,1369120.0,1375530.0,1375541.3,11225036316
2628,2020-11-24,Tuesday,1380840.0,1382200.0,1356940.0,1356944.0,1357108.6,21524946160
2629,2020-11-25,Wednesday,1348360.0,1367170.0,1344870.0,1367171.0,1367248.8,14463166857
2630,2020-11-28,Saturday,1371420.0,1390800.0,1368560.0,1390803.0,1390772.8,17281599312
2631,2020-11-29,Sunday,1405710.0,1427190.0,1405710.0,1427199.0,1427278.1,15814137118
2632,2020-11-30,Monday,1445700.0,1465970.0,1445700.0,1465934.0,1465975.3,14334810815
2633,2020-12-01,Tuesday,1460200.0,1474840.0,1457930.0,1473702.0,1473667.3,12756294341
2634,2020-12-02,Wednesday,1472200.0,1480720.0,1468900.0,1470968.0,1470980.1,13833002786
2635,2020-12-05,Saturday,1464930.0,1490710.0,1463970.0,1490713.0,1490676.8,10665347293
2636,2020-12-06,Sunday,1505190.0,1526570.0,1505190.0,1523106.0,1523108.5,12490671592
2637,2020-12-07,Monday,1523650.0,1531890.0,1512960.0,1512962.0,1512891.9,21808948958
2638,2020-12-08,Tuesday,1512580.0,1512580.0,1492770.0,1507363.0,1507498.7,13722271110
2639,2020-12-09,Wednesday,1511130.0,1515060.0,1502960.0,1506275.0,1506217.3,10798463436
2640,2020-12-12,Saturday,1520510.0,1535250.0,1520510.0,1527453.0,1527451.8,14594084876
2641,2020-12-13,Sunday,1520230.0,1520230.0,1509750.0,1515758.0,1515759.4,11644858133
2642,2020-12-14,Monday,1518210.0,1518210.0,1484100.0,1484159.0,1484158.9,6521500010
2643,2020-12-15,Tuesday,1459790.0,1459790.0,1428350.0,1428324.0,1428324.5,6521500010
2644,2020-12-16,Wednesday,1407130.0,1413450.0,1400370.0,1413430.0,1413360.4,12418576590
2645,2020-12-19,Saturday,1429390.0,1444880.0,1429390.0,1444888.0,1444926.0,10053695004
2646,2020-12-20,Sunday,1452580.0,1452890.0,1437350.0,1439055.0,1439124.0,9046000713
2647,2020-12-21,Monday,1434600.0,1444110.0,1428930.0,1436415.0,1436392.9,9016270370
2648,2020-12-22,Tuesday,1436100.0,1444880.0,1433590.0,1444889.0,1444968.9,10609432336
2649,2020-12-23,Wednesday,1453170.0,1454380.0,1447840.0,1447841.0,1447915.3,9479300241
2650,2020-12-26,Saturday,1447700.0,1447700.0,1423500.0,1423507.0,1423570.2,8829685670
2651,2020-12-27,Sunday,1419640.0,1420950.0,1407750.0,1419059.0,1419012.8,9963979528
2652,2020-12-28,Monday,1423010.0,1440730.0,1423010.0,1437142.0,1437212.3,8175616706
2653,2020-12-29,Tuesday,1438930.0,1438930.0,1411490.0,1411824.0,1411859.0,8230915060
2654,2020-12-30,Wednesday,1411540.0,1411540.0,1397840.0,1397848.0,1397797.2,7840080837
2655,2021-01-02,Saturday,1389700.0,1389700.0,1354110.0,1354114.0,1354147.1,6065577245
2656,2021-01-03,Sunday,1347700.0,1357900.0,1345820.0,1355475.0,1355351.2,8925080297
2657,2021-01-04,Monday,1361540.0,1375350.0,1361540.0,1374501.0,1374483.2,8791746228
2658,2021-01-05,Tuesday,1372480.0,1372480.0,1350210.0,1350211.0,1350233.2,8904611865
2659,2021-01-06,Wednesday,1342160.0,1342160.0,1310450.0,1310709.0,1310755.8,8503250697
2660,2021-01-09,Saturday,1303460.0,1303850.0,1285940.0,1285948.0,1285892.4,10288013861
2661,2021-01-10,Sunday,1295500.0,1310030.0,1295500.0,1306715.0,1306620.7,8674182628
2662,2021-01-11,Monday,1312750.0,1312750.0,1301240.0,1301245.0,1301325.6,9679612204
2663,2021-01-12,Tuesday,1295500.0,1295500.0,1260690.0,1260698.0,1260722.5,6828156829
2664,2021-01-13,Wednesday,1249380.0,1249380.0,1229870.0,1229890.0,1229836.5,10250216369
2665,2021-01-16,Saturday,1223410.0,1223410.0,1186780.0,1186787.0,1186711.2,7772061093
2666,2021-01-18,Monday,1168400.0,1168400.0,1149720.0,1149722.0,1150225.0,3308414549
2667,2021-01-19,Tuesday,1136600.0,1150620.0,1129920.0,1150625.0,1150718.0,10365115501
2668,2021-01-20,Wednesday,1159090.0,1185110.0,1159090.0,1183948.0,1183978.2,5195508476
2669,2021-01-23,Saturday,1198980.0,1222070.0,1198980.0,1222070.0,1222070.6,4737159684
2670,2021-01-24,Sunday,1237010.0,1250930.0,1234590.0,1234597.0,1234557.5,15681567934
2671,2021-01-25,Monday,1229750.0,1236290.0,1221110.0,1235764.0,1235783.1,9116614034
2672,2021-01-26,Tuesday,1238780.0,1240100.0,1214830.0,1215034.0,1215033.1,7457374462
2673,2021-01-27,Wednesday,1206750.0,1207750.0,1195640.0,1207733.0,1207698.3,8643069142
2674,2021-01-30,Saturday,1216670.0,1247170.0,1216670.0,1247177.0,1247152.7,5547352978
2675,2021-01-31,Sunday,1264750.0,1268520.0,1250950.0,1250992.0,1251041.7,12335676777
2676,2021-02-01,Monday,1246540.0,1249530.0,1233550.0,1233614.0,1233667.6,8087403913
2677,2021-02-02,Tuesday,1226980.0,1226980.0,1204590.0,1205429.0,1205467.1,11158724947
2678,2021-02-03,Wednesday,1206050.0,1207530.0,1173050.0,1173050.0,1173010.7,8053844799
2679,2021-02-06,Saturday,1164370.0,1164370.0,1135360.0,1135369.0,1135345.5,5822912944
2680,2021-02-07,Sunday,1147970.0,1170490.0,1147970.0,1170497.0,1170532.9,5250429327
2681,2021-02-08,Monday,1185400.0,1195060.0,1185400.0,1192858.0,1192744.4,10959977448
2682,2021-02-09,Tuesday,1194040.0,1214370.0,1194040.0,1214371.0,1214416.1,7656883837
2683,2021-02-13,Saturday,1239130.0,1262200.0,1239130.0,1262202.0,1262253.7,6812020606
2684,2021-02-14,Sunday,1269480.0,1272400.0,1264330.0,1264338.0,1264368.7,11019032818
2685,2021-02-15,Monday,1260400.0,1260400.0,1257060.0,1257237.0,1257286.2,5874082757
2686,2021-02-16,Tuesday,1256530.0,1256530.0,1245800.0,1245844.0,1245882.9,3646486301
2687,2021-02-17,Wednesday,1246880.0,1246880.0,1238390.0,1238398.0,1238357.4,3465149156
2688,2021-02-20,Saturday,1241480.0,1241480.0,1232750.0,1232762.0,1232716.1,3198918306
2689,2021-02-21,Sunday,1229810.0,1229810.0,1222650.0,1222659.0,1222614.3,1146390922
2690,2021-02-22,Monday,1219750.0,1219750.0,1214500.0,1214500.0,1214482.7,1590353839
2691,2021-02-23,Tuesday,1211580.0,1211760.0,1208660.0,1211767.0,1211642.8,5860561500
2692,2021-02-24,Wednesday,1215700.0,1215880.0,1205720.0,1205798.0,1205832.4,3225759933
2693,2021-02-27,Saturday,1201940.0,1201940.0,1193970.0,1193978.0,1194009.9,1833200267
2694,2021-02-28,Sunday,1192170.0,1192170.0,1185400.0,1185599.0,1185603.7,1057407424
2695,2021-03-01,Monday,1181790.0,1183880.0,1181210.0,1181659.0,1181641.2,3331991170
2696,2021-03-02,Tuesday,1182520.0,1190730.0,1182520.0,1186334.0,1186277.3,4498664813
2697,2021-03-03,Wednesday,1186060.0,1186060.0,1177950.0,1177976.0,1177916.9,2713127545
2698,2021-03-06,Saturday,1175540.0,1175540.0,1169740.0,1169761.0,1169724.3,1975399821
2699,2021-03-07,Sunday,1168090.0,1175590.0,1168090.0,1175591.0,1175595.8,4423613736
2700,2021-03-08,Monday,1178190.0,1199940.0,1178190.0,1199945.0,1199888.4,6664175236
2701,2021-03-09,Tuesday,1203570.0,1215720.0,1203570.0,1210149.0,1210146.7,6038212391
2702,2021-03-10,Wednesday,1205170.0,1206780.0,1203990.0,1206782.0,1206878.0,2858107825
2703,2021-03-13,Saturday,1206310.0,1229480.0,1205950.0,1229419.0,1229377.2,5811625371
2704,2021-03-14,Sunday,1233740.0,1246060.0,1233740.0,1245140.0,1245186.0,7955737604
2705,2021-03-15,Monday,1242820.0,1254250.0,1241410.0,1254252.0,1254213.0,5728688212
2706,2021-03-16,Tuesday,1255480.0,1290520.0,1255480.0,1290519.0,1290474.5,6832208157
2707,2021-03-17,Wednesday,1305450.0,1309860.0,1305450.0,1307658.0,1307707.1,5267125203
2708,2021-03-27,Saturday,1307510.0,1309790.0,1304330.0,1309573.0,1309561.6,6016487253
2709,2021-03-28,Sunday,1310910.0,1311180.0,1304520.0,1306859.0,1306887.8,4237448991
2710,2021-03-30,Tuesday,1305230.0,1306080.0,1302850.0,1303089.0,1303193.7,3063023474
2711,2021-03-31,Wednesday,1302900.0,1303100.0,1294540.0,1294544.0,1294521.6,2420645005
2712,2021-04-03,Saturday,1292110.0,1292110.0,1282870.0,1282874.0,1282948.7,1438577569
2713,2021-04-04,Sunday,1280970.0,1280970.0,1269530.0,1269534.0,1269478.7,833646502
2714,2021-04-05,Monday,1266760.0,1266760.0,1261350.0,1262745.0,1262735.3,2745085592
2715,2021-04-06,Tuesday,1265420.0,1267130.0,1260800.0,1260800.0,1260785.7,2787025196
2716,2021-04-07,Wednesday,1258600.0,1258600.0,1249890.0,1249898.0,1249910.4,1068639226
2717,2021-04-10,Saturday,1246740.0,1246740.0,1240750.0,1240759.0,1240696.7,588396551
2718,2021-04-11,Sunday,1237340.0,1237340.0,1230920.0,1230927.0,1230876.5,1265213974
2719,2021-04-12,Monday,1228760.0,1228760.0,1225810.0,1226119.0,1226158.2,2409026367
2720,2021-04-13,Tuesday,1234640.0,1245540.0,1234640.0,1244587.0,1244556.7,5631017338
2721,2021-04-14,Wednesday,1245600.0,1245620.0,1243040.0,1243236.0,1243358.7,2980081548
2722,2021-04-17,Saturday,1241280.0,1241280.0,1233720.0,1233724.0,1233781.8,885610263
2723,2021-04-18,Sunday,1231020.0,1231020.0,1224770.0,1224778.0,1224795.3,629873549
2724,2021-04-19,Monday,1221330.0,1221330.0,1216160.0,1216836.0,1216874.3,2265944945
2725,2021-04-20,Tuesday,1218570.0,1220870.0,1217280.0,1219665.0,1219589.9,4424916507
2726,2021-04-21,Wednesday,1217270.0,1217270.0,1207060.0,1207063.0,1207047.0,2011429984
2727,2021-04-24,Saturday,1205470.0,1205470.0,1199330.0,1199339.0,1199341.7,1490632244
2728,2021-04-25,Sunday,1197080.0,1197080.0,1187810.0,1187820.0,1187843.0,1216771556
2729,2021-04-26,Monday,1187200.0,1187200.0,1184030.0,1186933.0,1186956.5,3058115485
2730,2021-04-27,Tuesday,1189820.0,1203460.0,1189820.0,1202638.0,1202630.4,4983855887
2731,2021-04-28,Wednesday,1204000.0,1210950.0,1204000.0,1207702.0,1207850.4,5437139508
2732,2021-05-01,Saturday,1208560.0,1208560.0,1194300.0,1194304.0,1194338.6,3701769749
2733,2021-05-02,Sunday,1191400.0,1191400.0,1180700.0,1180709.0,1180663.6,2041457656
2734,2021-05-03,Monday,1176770.0,1176770.0,1167070.0,1167073.0,1167045.1,1589299529
2735,2021-05-05,Wednesday,1167870.0,1172610.0,1167870.0,1172249.0,1172262.4,3573775657
2736,2021-05-08,Saturday,1176190.0,1176190.0,1167490.0,1167498.0,1167462.4,1895501673
2737,2021-05-09,Sunday,1164800.0,1164800.0,1151870.0,1151873.0,1151896.4,2041883508
2738,2021-05-10,Monday,1149820.0,1157640.0,1149380.0,1157642.0,1157682.9,4471852176
2739,2021-05-11,Tuesday,1161040.0,1179620.0,1161040.0,1179618.0,1179527.1,4495270628
2740,2021-05-12,Wednesday,1185340.0,1190210.0,1183960.0,1183980.0,1184000.3,3672387461
2741,2021-05-15,Saturday,1182730.0,1192890.0,1181600.0,1189524.0,1189595.7,3040412416
2742,2021-05-16,Sunday,1189690.0,1192340.0,1188800.0,1188806.0,1188811.1,4768075442
2743,2021-05-17,Monday,1188210.0,1188210.0,1174670.0,1174673.0,1174659.7,3951632686
2744,2021-05-18,Tuesday,1172370.0,1177060.0,1172190.0,1173536.0,1173514.3,3966650386
2745,2021-05-19,Wednesday,1172920.0,1172920.0,1154760.0,1154768.0,1154844.7,2837606733
2746,2021-05-22,Saturday,1149260.0,1149260.0,1127250.0,1128164.0,1128218.2,3140846699
2747,2021-05-23,Sunday,1123500.0,1123500.0,1107790.0,1107900.0,1107915.1,2736872962
2748,2021-05-24,Monday,1105220.0,1105220.0,1095720.0,1095726.0,1095697.7,3100360796
2749,2021-05-25,Tuesday,1095800.0,1105850.0,1095800.0,1105446.0,1105454.2,3828842175
2750,2021-05-26,Wednesday,1106380.0,1110560.0,1106280.0,1109370.0,1109348.8,3187572389
2751,2021-05-29,Saturday,1111520.0,1139620.0,1111520.0,1139481.0,1139534.9,5193610223
2752,2021-05-30,Sunday,1152570.0,1163570.0,1152570.0,1156892.0,1156933.8,6544526193
2753,2021-05-31,Monday,1155680.0,1155680.0,1145970.0,1145971.0,1145930.0,4231361800
2754,2021-06-01,Tuesday,1146610.0,1147490.0,1140490.0,1140498.0,1140475.4,3867028257
2755,2021-06-02,Wednesday,1141580.0,1148660.0,1141410.0,1148666.0,1148642.7,4348234319
2756,2021-06-07,Monday,1151220.0,1157240.0,1151220.0,1157229.0,1157205.4,4346687369
2757,2021-06-08,Tuesday,1159570.0,1166720.0,1159570.0,1160568.0,1160665.6,7223890859
2758,2021-06-09,Wednesday,1160360.0,1160360.0,1151840.0,1151842.0,1151846.3,5282897554
2759,2021-06-12,Saturday,1151810.0,1152360.0,1144870.0,1144873.0,1144955.0,4392171425
2760,2021-06-13,Sunday,1144590.0,1144590.0,1140550.0,1141290.0,1141225.9,4285498371
2761,2021-06-14,Monday,1142480.0,1150210.0,1142480.0,1150215.0,1150203.6,5291759110
2762,2021-06-15,Tuesday,1152790.0,1155210.0,1150150.0,1150159.0,1150129.2,6211631825
2763,2021-06-16,Wednesday,1149300.0,1149910.0,1147660.0,1147669.0,1147675.0,4460515642
2764,2021-06-19,Saturday,1150970.0,1161980.0,1150970.0,1161985.0,1162032.0,4947610675
2765,2021-06-20,Sunday,1168220.0,1169040.0,1163710.0,1163716.0,1163757.0,5702591827
2766,2021-06-21,Monday,1162360.0,1168590.0,1160910.0,1168593.0,1168664.7,6855160451
2767,2021-06-22,Tuesday,1173270.0,1186900.0,1173270.0,1186906.0,1186921.5,6922063457
2768,2021-06-23,Wednesday,1186960.0,1213020.0,1186960.0,1213023.0,1213054.6,8919103052
2769,2021-06-26,Saturday,1219380.0,1236400.0,1219380.0,1233783.0,1233738.1,7294193269
2770,2021-06-27,Sunday,1233930.0,1240630.0,1230470.0,1238486.0,1238487.2,7958311624
2771,2021-06-28,Monday,1240510.0,1243740.0,1236470.0,1243748.0,1243812.3,7726931471
2772,2021-06-29,Tuesday,1244400.0,1250970.0,1244400.0,1248540.0,1248516.5,6459143878
2773,2021-06-30,Wednesday,1249300.0,1256960.0,1248100.0,1256960.0,1256978.2,6152334613
2774,2021-07-03,Saturday,1258600.0,1258900.0,1246050.0,1246055.0,1246111.9,6308319007
2775,2021-07-04,Sunday,1242840.0,1244540.0,1237550.0,1243752.0,1243719.1,5329408022
2776,2021-07-05,Monday,1245320.0,1254610.0,1245320.0,1254612.0,1254561.8,5791965079
2777,2021-07-06,Tuesday,1261580.0,1281270.0,1261580.0,1281130.0,1281187.0,6464619858
2778,2021-07-07,Wednesday,1283530.0,1284730.0,1282010.0,1282019.0,1282036.1,5660855792
2779,2021-07-10,Saturday,1281600.0,1281600.0,1270700.0,1270727.0,1270744.3,5276527515
2780,2021-07-11,Sunday,1270570.0,1285280.0,1270570.0,1285283.0,1285256.4,6743793882
2781,2021-07-12,Monday,1288550.0,1307750.0,1288550.0,1304333.0,1304336.3,6664856269
2782,2021-07-13,Tuesday,1303420.0,1309310.0,1302440.0,1303921.0,1303890.1,6676900783
2783,2021-07-14,Wednesday,1303300.0,1305540.0,1300770.0,1305491.0,1305495.5,6362755008
2784,2021-07-17,Saturday,1313360.0,1317930.0,1311220.0,1311220.0,1311241.0,7531264197
2785,2021-07-18,Sunday,1310110.0,1310110.0,1300970.0,1302916.0,1302857.2,6782169555
2786,2021-07-19,Monday,1304670.0,1311270.0,1304670.0,1311278.0,1311306.0,4378318444
2787,2021-07-26,Monday,1313130.0,1323640.0,1313130.0,1323391.0,1323354.6,4015605714
2788,2021-07-27,Tuesday,1325050.0,1329370.0,1314920.0,1314954.0,1314909.1,4908506632
2789,2021-07-28,Wednesday,1315480.0,1320880.0,1315480.0,1316516.0,1316504.6,5442088670
2790,2021-07-31,Saturday,1320120.0,1351460.0,1320120.0,1351468.0,1351500.1,6718253017
2791,2021-08-01,Sunday,1358070.0,1361730.0,1358070.0,1360281.0,1360246.6,6201045110
2792,2021-08-02,Monday,1360330.0,1361240.0,1357730.0,1357969.0,1357895.2,5721659098
2793,2021-08-03,Tuesday,1358830.0,1375610.0,1358830.0,1375612.0,1375647.2,6422036871
2794,2021-08-04,Wednesday,1381500.0,1406060.0,1381500.0,1406058.0,1406040.3,7294600290
2795,2021-08-07,Saturday,1415630.0,1417740.0,1407750.0,1407759.0,1407762.2,6959535853
2796,2021-08-08,Sunday,1407950.0,1418850.0,1407330.0,1417863.0,1417861.9,5935066908
2797,2021-08-09,Monday,1420480.0,1433170.0,1420480.0,1433176.0,1433201.7,8109751537
2798,2021-08-10,Tuesday,1436980.0,1453790.0,1436980.0,1453797.0,1453811.7,8162552401
2799,2021-08-11,Wednesday,1463390.0,1484590.0,1463390.0,1484590.0,1484627.3,8981827908
2800,2021-08-14,Saturday,1490390.0,1490390.0,1477570.0,1480830.0,1480803.6,11703148905
2801,2021-08-15,Sunday,1481530.0,1500000.0,1480870.0,1500000.0,1499923.4,8861705823
2802,2021-08-22,Sunday,1505880.0,1518690.0,1505880.0,1515483.0,1515548.6,11347478380
2803,2021-08-23,Monday,1517100.0,1517100.0,1508590.0,1515886.0,1515923.5,10269649249
2804,2021-08-24,Tuesday,1518780.0,1543470.0,1518780.0,1543476.0,1543448.3,9736770417
2805,2021-08-25,Wednesday,1547060.0,1550120.0,1540460.0,1550121.0,1550208.4,10579625098
2806,2021-08-28,Saturday,1554870.0,1575760.0,1554870.0,1575764.0,1575762.0,10318601791
2807,2021-08-29,Sunday,1581850.0,1585700.0,1572320.0,1573408.0,1573406.5,14455263193
2808,2021-08-30,Monday,1554580.0,1554580.0,1523990.0,1523997.0,1523969.6,11227830549
2809,2021-08-31,Tuesday,1501550.0,1501550.0,1477720.0,1496156.0,1496150.8,12832386075
2810,2021-09-01,Wednesday,1500080.0,1520680.0,1500080.0,1520688.0,1520627.1,8564129441
2811,2021-09-04,Saturday,1527700.0,1545400.0,1527700.0,1541049.0,1541051.8,9349195923
2812,2021-09-05,Sunday,1540130.0,1540130.0,1531560.0,1537271.0,1537192.9,8972644632
2813,2021-09-06,Monday,1539020.0,1545120.0,1538500.0,1538503.0,1538484.5,9585396306
2814,2021-09-07,Tuesday,1535800.0,1535800.0,1523080.0,1523087.0,1523059.9,8089466398
2815,2021-09-08,Wednesday,1523170.0,1526500.0,1523170.0,1526009.0,1526008.3,6283974927
2816,2021-09-11,Saturday,1532090.0,1538620.0,1530510.0,1530515.0,1530461.8,6520924394
2817,2021-09-12,Sunday,1528910.0,1528910.0,1489390.0,1489995.0,1489983.3,5880109268
2818,2021-09-13,Monday,1489550.0,1490140.0,1473360.0,1475274.0,1475224.9,6776223293
2819,2021-09-14,Tuesday,1476940.0,1497450.0,1476940.0,1496955.0,1496962.7,5839297472
2820,2021-09-15,Wednesday,1497370.0,1497370.0,1488290.0,1488292.0,1488212.7,5445886674
2821,2021-09-18,Saturday,1489160.0,1489160.0,1450220.0,1450221.0,1450225.4,5810963290
2822,2021-09-19,Sunday,1448450.0,1448450.0,1420480.0,1420484.0,1420479.0,6079196765
2823,2021-09-20,Monday,1422060.0,1429440.0,1422060.0,1427758.0,1427773.2,5098571373
2824,2021-09-21,Tuesday,1427870.0,1427870.0,1391210.0,1391220.0,1391236.1,5808778659
2825,2021-09-22,Wednesday,1392210.0,1393860.0,1379750.0,1386466.0,1386451.0,6443085429
2826,2021-09-25,Saturday,1392030.0,1422100.0,1392030.0,1422105.0,1422118.5,5747555915
2827,2021-09-26,Sunday,1425890.0,1429250.0,1424570.0,1424719.0,1424732.3,4652684048
2828,2021-09-28,Tuesday,1425340.0,1431900.0,1425340.0,1425441.0,1425447.4,4822181585
2829,2021-09-29,Wednesday,1425480.0,1437030.0,1425480.0,1437022.0,1436984.3,5000518771
2830,2021-10-02,Saturday,1443220.0,1473480.0,1443220.0,1473480.0,1473476.0,5994461140
2831,2021-10-03,Sunday,1476870.0,1481300.0,1474610.0,1476689.0,1476680.3,7055630221
2832,2021-10-04,Monday,1477310.0,1485150.0,1477100.0,1484663.0,1484652.8,4975824181
2833,2021-10-06,Wednesday,1487400.0,1489290.0,1487400.0,1488301.0,1488264.5,5140158940
2834,2021-10-09,Saturday,1488760.0,1488760.0,1465980.0,1465983.0,1466031.4,5095216047
2835,2021-10-10,Sunday,1464230.0,1464230.0,1453230.0,1455611.0,1455612.0,4185293066
2836,2021-10-11,Monday,1456500.0,1461130.0,1456500.0,1457480.0,1457493.6,3788688478
2837,2021-10-12,Tuesday,1454820.0,1454820.0,1418720.0,1418721.0,1418683.0,5118731445
2838,2021-10-13,Wednesday,1417770.0,1417770.0,1397260.0,1397446.0,1397386.1,4886080618
2839,2021-10-16,Saturday,1406010.0,1437440.0,1406010.0,1437445.0,1437465.5,4392107216
2840,2021-10-17,Sunday,1444280.0,1445100.0,1436050.0,1436062.0,1436109.9,4930419154
2841,2021-10-18,Monday,1435350.0,1436960.0,1430250.0,1436964.0,1436916.8,4798539230
2842,2021-10-19,Tuesday,1437810.0,1449650.0,1437810.0,1449472.0,1449496.9,4510391243
2843,2021-10-20,Wednesday,1449530.0,1449530.0,1436370.0,1436372.0,1436357.1,3710878361
2844,2021-10-23,Saturday,1435570.0,1435570.0,1407660.0,1407751.0,1407758.0,4435812722
2845,2021-10-25,Monday,1405040.0,1405040.0,1384100.0,1384111.0,1384133.5,4511599216
2846,2021-10-26,Tuesday,1382190.0,1384910.0,1381620.0,1384470.0,1384452.2,4136016684
2847,2021-10-27,Wednesday,1384580.0,1393950.0,1384580.0,1393925.0,1393960.8,3751370164
2848,2021-10-30,Saturday,1394770.0,1394770.0,1375720.0,1375720.0,1375669.2,4569374233
2849,2021-10-31,Sunday,1375020.0,1375020.0,1340310.0,1340319.0,1340290.8,5262862323
2850,2021-11-01,Monday,1345870.0,1361400.0,1345870.0,1361403.0,1361414.8,3605362716
2851,2021-11-02,Tuesday,1362700.0,1376090.0,1362700.0,1376094.0,1376091.9,3557859988
2852,2021-11-03,Wednesday,1377730.0,1398440.0,1377730.0,1398441.0,1398416.5,4379613288
2853,2021-11-06,Saturday,1402650.0,1440630.0,1402650.0,1440637.0,1440651.5,3432246848
2854,2021-11-07,Sunday,1442440.0,1442950.0,1430950.0,1430960.0,1430892.2,10343729241
2855,2021-11-08,Monday,1429740.0,1435550.0,1426740.0,1434392.0,1434378.9,8279979789
2856,2021-11-09,Tuesday,1434770.0,1449260.0,1434770.0,1447656.0,1447674.8,7391292653
2857,2021-11-10,Wednesday,1450520.0,1456530.0,1449180.0,1456523.0,1456479.9,5140830227
2858,2021-11-13,Saturday,1450400.0,1450400.0,1439170.0,1439178.0,1439244.4,4284024773
2859,2021-11-14,Sunday,1440720.0,1446550.0,1440720.0,1442588.0,1442515.7,5007389134
2860,2021-11-15,Monday,1442230.0,1442230.0,1416330.0,1416340.0,1416298.7,4470305876
2861,2021-11-16,Tuesday,1414610.0,1414610.0,1408580.0,1408582.0,1408595.7,3417682862
2862,2021-11-17,Wednesday,1409600.0,1413640.0,1409600.0,1410778.0,1410778.6,3965728673
2863,2021-11-20,Saturday,1411560.0,1411560.0,1383480.0,1383485.0,1383491.9,4180063900
2864,2021-11-21,Sunday,1383020.0,1386970.0,1381660.0,1386973.0,1386935.3,4557787721
2865,2021-11-22,Monday,1390290.0,1407760.0,1390290.0,1407127.0,1407132.9,4692745831
2866,2021-11-23,Tuesday,1408720.0,1408720.0,1403670.0,1404612.0,1404551.7,3461638431
2867,2021-11-24,Wednesday,1404530.0,1404530.0,1394090.0,1394096.0,1394105.7,3957085453
2868,2021-11-27,Saturday,1390440.0,1390440.0,1366660.0,1366664.0,1366713.9,3697869525
2869,2021-11-28,Sunday,1367100.0,1369900.0,1367090.0,1368014.0,1368005.2,3179889290
2870,2021-11-29,Monday,1368020.0,1369970.0,1363820.0,1363840.0,1363939.0,2695389389
